,DAY,SUSCEPTIBLE,EXPOSED,PRESYMPTOMATIC,SYMPTOMATIC,MILD,SEVERE,ASYMPTOMATIC1,ASYMPTOMATIC2,RECOVERED,DECEASED,HOSPITALIZED,SUSCEPTIBLE_AGE0-9,SUSCEPTIBLE_AGE10-19,SUSCEPTIBLE_AGE20-29,SUSCEPTIBLE_AGE30-39,SUSCEPTIBLE_AGE40-49,SUSCEPTIBLE_AGE50-59,SUSCEPTIBLE_AGE60-69,SUSCEPTIBLE_AGE70+,EXPOSED_AGE0-9,EXPOSED_AGE10-19,EXPOSED_AGE20-29,EXPOSED_AGE30-39,EXPOSED_AGE40-49,EXPOSED_AGE50-59,EXPOSED_AGE60-69,EXPOSED_AGE70+,PRESYMPTOMATIC_AGE0-9,PRESYMPTOMATIC_AGE10-19,PRESYMPTOMATIC_AGE20-29,PRESYMPTOMATIC_AGE30-39,PRESYMPTOMATIC_AGE40-49,PRESYMPTOMATIC_AGE50-59,PRESYMPTOMATIC_AGE60-69,PRESYMPTOMATIC_AGE70+,SYMPTOMATIC_AGE0-9,SYMPTOMATIC_AGE10-19,SYMPTOMATIC_AGE20-29,SYMPTOMATIC_AGE30-39,SYMPTOMATIC_AGE40-49,SYMPTOMATIC_AGE50-59,SYMPTOMATIC_AGE60-69,SYMPTOMATIC_AGE70+,MILD_AGE0-9,MILD_AGE10-19,MILD_AGE20-29,MILD_AGE30-39,MILD_AGE40-49,MILD_AGE50-59,MILD_AGE60-69,MILD_AGE70+,SEVERE_AGE0-9,SEVERE_AGE10-19,SEVERE_AGE20-29,SEVERE_AGE30-39,SEVERE_AGE40-49,SEVERE_AGE50-59,SEVERE_AGE60-69,SEVERE_AGE70+,ASYMPTOMATIC1_AGE0-9,ASYMPTOMATIC1_AGE10-19,ASYMPTOMATIC1_AGE20-29,ASYMPTOMATIC1_AGE30-39,ASYMPTOMATIC1_AGE40-49,ASYMPTOMATIC1_AGE50-59,ASYMPTOMATIC1_AGE60-69,ASYMPTOMATIC1_AGE70+,ASYMPTOMATIC2_AGE0-9,ASYMPTOMATIC2_AGE10-19,ASYMPTOMATIC2_AGE20-29,ASYMPTOMATIC2_AGE30-39,ASYMPTOMATIC2_AGE40-49,ASYMPTOMATIC2_AGE50-59,ASYMPTOMATIC2_AGE60-69,ASYMPTOMATIC2_AGE70+,RECOVERED_AGE0-9,RECOVERED_AGE10-19,RECOVERED_AGE20-29,RECOVERED_AGE30-39,RECOVERED_AGE40-49,RECOVERED_AGE50-59,RECOVERED_AGE60-69,RECOVERED_AGE70+,DECEASED_AGE0-9,DECEASED_AGE10-19,DECEASED_AGE20-29,DECEASED_AGE30-39,DECEASED_AGE40-49,DECEASED_AGE50-59,DECEASED_AGE60-69,DECEASED_AGE70+,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95
1287,49,31,0,52,591,949,8,400,634,16030,5,2,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,15,10,9,12,3,2,1,0,0,102,199,145,70,36,27,12,0,137,365,211,129,74,28,5,0,0,0,0,0,0,0,8,209,81,43,31,15,14,6,1,323,130,69,55,28,19,7,3,3441,2735,4175,2836,1443,869,427,104,0,0,0,0,0,0,0,5,0,0,0,0
1288,50,31,0,23,396,797,6,253,585,16604,5,2,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,6,2,6,4,3,2,0,0,0,62,123,108,50,29,14,10,0,127,302,174,104,53,32,5,0,0,0,0,0,0,0,6,131,51,30,20,10,7,4,0,297,128,59,48,27,17,6,3,3554,2825,4340,2936,1494,906,440,109,0,0,0,0,0,0,0,5,0,0,0,0
1289,51,31,0,6,243,650,5,149,466,17144,6,1,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,37,77,63,33,18,6,9,0,106,234,146,87,45,26,6,0,0,0,0,0,0,0,5,83,32,16,8,7,2,1,0,229,106,53,35,18,17,7,1,3675,2914,4479,3036,1543,930,456,111,0,0,0,0,0,0,0,6,0,0,0,0
1290,52,31,0,1,136,508,3,84,369,17561,7,1,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,45,37,20,6,3,7,0,84,181,116,63,39,18,7,0,0,0,0,0,0,0,3,56,17,4,4,1,2,0,0,186,79,50,26,15,8,5,0,3746,2997,4580,3106,1589,959,470,114,0,0,0,0,0,0,0,7,0,0,0,0
1291,53,31,0,0,62,407,3,48,260,17882,7,1,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,15,11,4,1,5,0,67,147,94,55,28,11,5,0,0,0,0,0,0,0,3,34,9,2,2,0,1,0,0,138,47,31,22,11,8,3,0,3816,3065,4661,3157,1611,973,481,118,0,0,0,0,0,0,0,7,0,0,0,0
1292,54,31,0,0,31,281,4,24,193,18129,7,1,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,3,1,1,3,0,48,92,64,48,15,9,5,0,0,0,0,0,0,0,4,15,6,1,1,0,1,0,0,109,38,17,15,9,3,2,0,3864,3099,4742,3199,1628,994,484,119,0,0,0,0,0,0,0,7,0,0,0,0
1293,55,31,0,0,17,190,5,8,115,18327,7,2,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,3,1,0,2,0,35,64,45,27,9,7,3,0,0,0,0,0,0,0,5,6,1,0,0,0,1,0,0,66,26,5,10,5,1,2,0,3916,3132,4785,3231,1653,1002,487,121,0,0,0,0,0,0,0,7,0,0,0,0
1294,56,31,0,0,6,131,4,2,70,18448,8,1,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,24,45,32,18,5,4,3,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,42,14,2,7,3,1,1,0,3945,3157,4812,3249,1667,1006,491,121,0,0,0,0,0,0,0,8,0,0,0,0
1295,57,31,0,0,2,88,4,0,47,18519,9,1,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,34,22,12,2,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,31,6,1,5,2,2,0,0,3957,3175,4825,3262,1674,1010,493,123,0,0,0,0,0,0,0,9,0,0,0,0
1296,58,31,0,0,1,51,4,0,35,18569,9,2,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,18,17,5,1,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,5,1,4,2,1,0,0,3966,3183,4841,3269,1681,1012,494,123,0,0,0,0,0,0,0,9,0,0,0,0
1297,59,31,0,0,1,22,4,0,22,18611,9,2,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,8,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,4,1,1,2,1,0,0,3975,3189,4849,3281,1685,1013,496,123,0,0,0,0,0,0,0,9,0,0,0,0
1298,60,31,0,0,1,10,4,0,15,18630,9,3,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,3,0,1,1,0,0,0,3978,3191,4857,3285,1686,1014,496,123,0,0,0,0,0,0,0,9,0,0,0,0
1299,61,31,0,0,1,6,4,0,10,18639,9,3,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,3981,3192,4859,3286,1688,1014,496,123,0,0,0,0,0,0,0,9,0,0,0,0
1300,62,31,0,0,0,3,5,0,8,18644,9,3,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3981,3193,4860,3289,1688,1014,496,123,0,0,0,0,0,0,0,9,0,0,0,0
1301,63,31,0,0,0,3,5,0,6,18646,9,3,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3982,3194,4860,3289,1688,1014,496,123,0,0,0,0,0,0,0,9,0,0,0,0
1302,64,31,0,0,0,2,4,0,3,18650,10,2,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3985,3195,4860,3289,1688,1014,496,123,0,0,0,0,0,0,0,10,0,0,0,0
1303,65,31,0,0,0,2,3,0,2,18651,11,1,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3986,3195,4860,3289,1688,1014,496,123,0,0,0,0,0,0,0,11,0,0,0,0
1304,66,31,0,0,0,1,2,0,2,18652,12,0,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3986,3195,4860,3289,1688,1014,496,124,0,0,0,0,0,0,0,12,0,0,0,0
1305,67,31,0,0,0,1,2,0,2,18652,12,0,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3986,3195,4860,3289,1688,1014,496,124,0,0,0,0,0,0,0,12,0,0,0,0
1306,68,31,0,0,0,1,1,0,0,18654,13,0,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,3195,4860,3289,1688,1014,496,124,0,0,0,0,0,0,0,13,0,0,0,0
1307,69,31,0,0,0,1,1,0,0,18654,13,0,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,3195,4860,3289,1688,1014,496,124,0,0,0,0,0,0,0,13,0,0,0,0
1308,70,31,0,0,0,1,1,0,0,18654,13,0,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,3195,4860,3289,1688,1014,496,124,0,0,0,0,0,0,0,13,0,0,0,0
1309,71,31,0,0,0,1,1,0,0,18654,13,1,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,3195,4860,3289,1688,1014,496,124,0,0,0,0,0,0,0,13,0,0,0,0
1310,72,31,0,0,0,1,1,0,0,18654,13,1,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,3195,4860,3289,1688,1014,496,124,0,0,0,0,0,0,0,13,0,0,0,0
1311,73,31,0,0,0,1,0,0,0,18654,14,0,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,3195,4860,3289,1688,1014,496,124,0,0,0,0,0,0,0,14,0,0,0,0
1312,74,31,0,0,0,1,0,0,0,18654,14,0,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,3195,4860,3289,1688,1014,496,124,0,0,0,0,0,0,0,14,0,0,0,0
1313,75,31,0,0,0,1,0,0,0,18654,14,0,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,3195,4860,3289,1688,1014,496,124,0,0,0,0,0,0,0,14,0,0,0,0
1314,76,31,0,0,0,1,0,0,0,18654,14,0,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,3195,4860,3289,1688,1014,496,124,0,0,0,0,0,0,0,14,0,0,0,0
1315,77,31,0,0,0,0,0,0,0,18655,14,0,9,11,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,3195,4860,3290,1688,1014,496,124,0,0,0,0,0,0,0,14,0,0,0,0
1316,1,18699,1,0,0,0,0,0,0,0,0,0,3929,3123,4972,3330,1678,1008,493,166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,2,18699,1,0,0,0,0,0,0,0,0,0,3929,3123,4972,3330,1678,1008,493,166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,3,18699,1,0,0,0,0,0,0,0,0,0,3929,3123,4972,3330,1678,1008,493,166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,4,18699,0,1,0,0,0,0,0,0,0,0,3929,3123,4972,3330,1678,1008,493,166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,5,18694,5,1,0,0,0,0,0,0,0,0,3928,3122,4970,3329,1678,1008,493,166,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
1321,6,18690,7,3,0,0,0,0,0,0,0,0,3927,3121,4969,3329,1677,1008,493,166,2,2,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
1322,7,18680,15,3,2,0,0,0,0,0,0,0,3926,3118,4969,3325,1677,1008,491,166,3,4,2,3,1,0,2,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0
1323,8,18671,21,4,3,0,0,1,0,0,0,0,3925,3115,4966,3325,1675,1008,491,166,3,7,5,2,3,0,1,0,1,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1
1324,9,18662,25,8,4,0,0,1,0,0,0,0,3924,3114,4962,3324,1674,1008,491,165,3,6,8,3,4,0,0,1,2,3,1,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2
1325,10,18655,21,16,5,0,0,3,0,0,0,0,3922,3114,4959,3323,1673,1008,491,165,5,3,8,2,3,0,0,0,2,4,4,2,2,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0
1326,11,18630,38,23,5,0,0,4,0,0,0,0,3913,3110,4955,3320,1669,1007,491,165,12,6,8,5,6,1,0,0,3,5,8,2,3,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,7,4
1327,12,18582,75,26,6,2,0,9,0,0,0,0,3899,3103,4940,3316,1662,1007,490,165,21,11,23,7,11,1,1,0,6,6,6,4,4,0,0,0,0,1,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,17,6
1328,13,18526,98,51,11,2,0,10,1,1,0,0,3891,3095,4920,3308,1655,1003,490,164,21,13,33,12,14,3,1,1,13,10,13,6,7,2,0,0,0,2,4,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,1,15,8
1329,14,18414,176,67,21,3,0,17,0,2,0,0,3867,3080,4889,3290,1643,994,488,163,35,26,51,27,22,10,3,2,18,9,22,7,8,3,0,0,0,4,8,3,4,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,62,2,26,22
1330,15,18263,273,97,36,3,0,23,2,3,0,0,3833,3056,4851,3263,1628,985,485,162,60,44,68,45,34,16,4,2,23,12,36,13,7,3,2,1,0,4,14,5,8,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,5,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,61,3,60,27
1331,16,18020,427,154,57,2,0,33,2,5,0,0,3780,3029,4780,3211,1605,978,477,160,97,53,112,86,47,18,11,3,31,25,50,21,16,6,3,2,0,6,27,8,9,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,132,7,76,28
1332,17,17713,582,254,87,3,0,48,6,7,0,0,3727,2965,4688,3170,1576,958,472,157,119,99,157,99,59,31,13,5,52,39,76,39,28,13,4,3,0,9,42,16,11,6,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28,8,6,3,3,0,0,0,3,1,1,0,0,0,1,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,150,16,89,52
1333,18,17363,728,366,138,8,0,81,5,11,0,0,3655,2904,4598,3093,1548,943,467,155,150,128,192,140,61,39,11,7,72,56,101,63,48,16,9,1,0,18,65,27,15,8,3,2,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,48,12,10,3,4,2,1,1,2,2,0,0,0,0,1,0,2,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,197,12,99,42
1334,19,16837,997,522,191,18,0,111,10,14,0,0,3550,2825,4466,2993,1496,908,446,153,208,160,260,182,91,60,28,8,103,84,134,106,56,26,11,2,0,26,87,38,22,11,5,2,0,3,8,3,3,1,0,0,0,0,0,0,0,0,0,0,59,20,15,5,8,2,1,1,5,3,0,0,1,0,1,0,4,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,293,14,146,73
1335,20,16280,1193,724,270,27,0,167,15,24,0,0,3429,2714,4333,2895,1451,880,431,147,245,217,298,226,101,66,31,9,155,112,188,131,75,39,18,6,0,41,110,60,33,14,9,3,0,3,10,4,6,4,0,0,0,0,0,0,0,0,0,0,87,28,26,9,9,5,2,1,7,5,1,1,1,0,0,0,6,3,7,4,2,0,2,0,0,0,0,0,0,0,0,0,276,19,188,74
1336,21,15696,1295,959,396,42,0,256,23,33,0,0,3290,2612,4193,2790,1401,853,415,142,287,227,318,242,111,65,34,11,207,168,244,165,85,58,25,7,0,57,149,96,56,20,14,4,0,4,20,6,7,5,0,0,0,0,0,0,0,0,0,0,124,43,38,25,15,6,3,2,13,8,0,1,1,0,0,0,8,4,11,5,2,1,2,0,0,0,0,0,0,0,0,0,271,26,197,90
1337,22,14988,1481,1204,521,61,0,356,29,60,0,0,3156,2489,4006,2648,1341,817,397,134,293,268,384,278,134,69,41,14,267,204,300,225,94,76,27,11,0,81,180,127,73,34,21,5,0,7,30,11,8,3,2,0,0,0,0,0,0,0,0,0,182,61,51,30,21,6,3,2,17,3,5,2,2,0,0,0,14,10,17,9,5,3,2,0,0,0,0,0,0,0,0,0,326,26,237,119
1338,23,14290,1610,1391,694,95,1,474,53,92,0,0,3046,2365,3795,2514,1285,781,372,132,299,288,456,306,136,69,44,12,293,238,337,263,120,87,40,13,0,108,238,173,92,51,28,4,0,16,43,20,9,4,2,1,0,0,0,0,0,0,0,1,239,89,65,40,26,10,3,2,29,8,8,2,2,2,1,1,23,11,31,12,8,4,3,0,0,0,0,0,0,0,0,0,313,22,231,132
1339,24,13580,1711,1527,914,126,1,624,70,147,0,0,2886,2237,3612,2392,1223,747,359,124,336,310,473,310,142,77,44,19,318,268,392,291,134,77,41,6,0,141,307,236,112,71,35,12,0,21,55,26,14,7,3,0,0,0,0,0,0,0,0,1,321,113,76,52,32,22,6,2,31,17,10,3,6,1,1,1,37,16,48,20,15,6,4,1,0,0,0,0,0,0,0,0,319,23,242,126
1340,25,12830,1735,1740,1120,175,1,772,103,224,0,0,2718,2117,3434,2262,1153,694,338,114,372,295,445,297,151,101,51,23,336,316,484,335,148,74,38,9,0,170,373,295,133,89,46,14,0,30,65,39,23,11,6,1,0,0,0,0,0,0,0,1,403,145,83,63,42,27,7,2,49,20,18,7,3,4,2,0,51,30,71,32,25,8,5,2,0,0,0,0,0,0,0,0,321,27,270,132
1341,26,12092,1754,1892,1309,260,1,905,165,322,0,0,2557,1991,3220,2139,1101,657,318,109,376,305,475,288,148,101,43,18,375,331,508,353,161,91,55,18,0,204,450,344,148,97,52,14,0,38,94,64,41,13,9,1,0,0,0,0,0,0,0,1,476,176,102,73,39,31,6,2,75,32,24,21,7,4,1,1,70,46,100,48,33,14,9,2,0,0,0,0,0,0,0,0,337,22,243,136
1342,27,11387,1747,2008,1507,335,1,1026,232,457,0,0,2403,1872,3011,2031,1036,623,309,102,375,305,489,281,147,98,36,16,403,350,536,362,178,95,59,25,0,230,539,391,170,109,53,15,0,55,113,82,49,23,12,1,0,0,0,0,0,0,0,1,535,204,115,87,38,37,8,2,117,42,34,23,13,3,0,0,96,65,136,73,47,20,16,4,0,0,0,0,0,0,0,0,297,15,262,131
1343,28,10726,1717,2032,1710,442,1,1108,313,651,0,0,2279,1764,2822,1914,977,577,292,101,360,285,481,296,143,108,33,11,422,357,549,342,182,100,56,24,0,259,618,433,201,117,64,18,0,69,160,111,55,33,11,3,0,0,0,0,0,0,0,1,577,226,118,98,39,36,11,3,154,60,41,29,18,9,1,1,137,103,184,107,63,28,25,4,0,0,0,0,0,0,0,0,254,30,252,125
1344,29,10078,1630,2090,1820,578,2,1206,385,911,0,0,2148,1665,2648,1804,902,550,265,96,345,267,446,278,158,86,44,6,428,358,585,340,181,119,53,26,0,272,659,461,221,120,71,16,0,89,196,151,69,46,18,9,0,0,0,0,0,0,0,2,619,253,139,111,39,28,11,6,199,71,43,27,24,18,3,0,190,148,257,158,84,41,28,5,0,0,0,0,0,0,0,0,242,28,248,130
1345,30,9414,1614,2070,1935,682,3,1272,465,1245,0,1,1997,1549,2496,1683,839,513,249,88,349,267,410,280,162,85,50,11,432,351,579,344,178,121,43,22,0,293,715,474,235,126,74,18,0,104,231,179,82,51,28,7,0,0,0,0,0,0,0,3,648,268,163,113,38,24,11,7,247,84,49,33,28,20,4,0,256,207,330,224,116,68,34,10,0,0,0,0,0,0,0,0,222,26,283,133
1346,31,8629,1749,2011,2037,752,3,1316,536,1667,0,2,1832,1422,2304,1538,759,462,230,82,372,282,433,318,175,103,49,17,429,342,551,331,182,119,42,15,0,303,747,487,249,143,83,25,0,125,264,200,87,49,25,2,0,0,0,0,0,0,0,3,675,278,169,106,46,22,14,6,274,114,64,46,23,13,1,1,347,257,441,304,157,97,49,15,0,0,0,0,0,0,0,0,274,46,300,165
1347,32,7805,1906,1963,2114,828,2,1359,564,2158,1,1,1679,1290,2078,1377,680,416,210,75,374,315,496,358,184,115,46,18,432,324,510,336,191,107,49,14,0,313,788,485,257,155,88,28,0,133,301,211,100,54,26,3,0,0,0,0,0,0,0,2,696,285,165,118,49,24,14,8,302,110,69,49,20,11,2,1,446,353,566,396,197,126,58,16,0,0,0,0,0,0,0,1,264,33,307,220
1348,33,6922,2045,2073,2058,973,2,1383,594,2649,1,1,1481,1142,1836,1234,600,376,186,67,421,341,551,358,199,108,49,18,451,340,524,373,194,121,53,17,0,304,772,466,256,153,77,30,0,156,365,231,116,56,44,5,0,0,0,0,0,0,0,2,708,279,170,121,53,29,16,7,306,130,65,52,23,10,6,2,562,431,690,495,237,155,62,17,0,0,0,0,0,0,0,1,289,27,337,230
