X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
2.542143546449184,0.7575578021856026,0.30837499666505946,0.1921136486226956,0.2244060246664164,0.4695042188491656,0.7873633749456895,0.7599442071579914,0.3512345075790001,0.21282530365425956,0.20068642381946858,0.19043110222631976,0.15520333997070823,0.1348884352142882,0.08446249602743043,0.04719246657399916
0.7185338552905389,3.9959820409982125,0.7538611975995304,0.19877682571121352,0.10398524373656046,0.3263464903688473,0.6579974643942448,0.8288167030869968,0.6214249449245328,0.2315576184371609,0.15566139033495885,0.14372754337306348,0.160704620304062,0.12517293033837928,0.059655361820648276,0.04906313429251902
0.1781054743088119,1.2909984659074314,6.22966427940442,0.6140801090347097,0.18667765932676209,0.19036543622381807,0.38080051864686926,0.6994471458791156,0.7892150463907683,0.39081039010551444,0.21086100529290686,0.13087175973020765,0.10238743027165934,0.10446178786982437,0.07515650673993247,0.06929165000885228
0.09938456228132533,0.232182431265692,2.0404527401448473,7.257919237949974,1.1319060478597838,0.5900849077649275,0.5338755320842966,0.7600841333166952,0.9108220623912026,0.7815645198029046,0.41586684539464025,0.20101101724171927,0.08945176256269649,0.06577820225069292,0.037129592852388656,0.02623307153210703
0.1564198456756709,0.11473967492812842,0.178617529631208,1.700624263727608,3.1123976615253497,1.4378820613359689,1.0576669038347717,1.054461500927501,0.8795684156866082,0.9480517622448592,0.6663367692454671,0.37559681161872793,0.12491741069015644,0.05816099160935308,0.06279385077991455,0.054717177069555215
0.438940372546873,0.2556207734087461,0.12727630526654404,0.6820320842567466,1.6624452570431165,3.054489033318383,1.633551871187549,1.3616412273897165,1.1423995602736121,0.9117757276990838,0.8570244843740693,0.4850263673561667,0.17360229064938154,0.06873609886970627,0.04006882920232092,0.026765529100256397
0.6403571126337073,0.864726976049603,0.5852835969628407,0.4373124975041362,0.9192825424593463,1.5848524944398361,2.9017413778847305,1.853900536749876,1.3913736807959518,1.0570547836627053,0.802808966913306,0.589212986597272,0.27437107327190186,0.13713815459623738,0.0705285959238503,0.07256317615437086
0.7111722675652995,1.1522503055903581,0.9492456391271483,0.7632205905438141,0.7149171081545351,1.3098919276586614,1.747612477725272,3.417836608353215,2.0755438281359195,1.28975506070778,0.9450097065561943,0.5561318909181339,0.39302171736317754,0.26211116133535667,0.15350820369114512,0.06689831375085592
0.27181466138099686,0.6450582764710969,0.897843196700628,1.0806392912009144,0.8491183161627742,1.1337416370277724,1.52015383120214,1.8498861071736306,2.801469927033059,1.566375561179374,1.1252290767525834,0.44552427798892213,0.2835935564126585,0.17250426992367632,0.1263421205207019,0.05885118007514719
0.32776339679970307,0.41315852446052204,0.5509531706159971,1.364912864269848,0.7922723348678904,0.912128244215837,1.170301009188245,1.4055362770884465,1.4739666097984716,2.0301084075876212,1.0626861213497047,0.531592356946007,0.21858281143485267,0.11949555501616242,0.10746243470688734,0.0982273244209473
0.20414571665266587,0.5085448278457807,0.7825947829830365,1.1238758427780668,0.8260016847767284,1.1625591016258534,1.1649533157518341,1.2381388382426075,1.609517285423781,1.7050469186520856,1.9050605543954107,0.8986052814040018,0.36020731080220697,0.16483954778257257,0.113335093101248,0.09583184679299028
0.46547497378850755,0.6467733432438871,0.6460972059504044,0.9142029315144146,0.7055863427385012,1.167382606861566,1.2847100423896065,1.1294222168362105,1.2190421761597585,1.012816123884218,1.259612664035549,1.856697341365546,0.7323855407835036,0.33615127734317285,0.17802066087529522,0.11766954287761888
0.4453555684389626,0.410314878314934,0.31828861277828413,0.5356369476739438,0.43994498511167124,0.7046163523468232,0.9183644594536803,1.099999964231368,0.846791778628619,0.6656188021342389,0.6627580970397602,1.0149483987894523,1.8644546774045165,0.7537507764058617,0.4650677283056231,0.21027930117372015
0.2695160151709737,0.442821853377859,0.37887489222688264,0.2657358712332534,0.30710832944410243,0.43367979057585,0.6939768957131361,0.802688823996409,0.7892846522695665,0.43064530258497313,0.45916327739800283,0.6997837730514065,0.9748166843671527,1.7842081144127442,0.5373321443355464,0.27358313291401093
0.12308766397859663,0.3652938645809891,0.3939975286137491,0.43324003705958447,0.19313007033658824,0.3214587654875787,0.373550623135687,0.6867187262212691,0.9144417522542065,0.5838129291245335,0.4493499561985992,0.49062858723443953,1.1459861808898617,1.2147146619833484,1.6930967661835015,0.5381170565743697
0.285452408568009,0.337123523731522,0.5150076037269131,0.39417827754388596,0.18193842194098536,0.22947877899690675,0.4165606581823039,0.4846271845391873,0.5243198856523879,0.6659035744477337,0.6118695841657773,0.40527345448284235,0.43225823533473934,0.6408168065430109,0.6797330357890871,1.0105249466630317
