X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
6.148854636890476,3.074524512569679,1.5340894902500772,0.8787719187812056,1.2489904822805884,1.7088138765466943,1.7997661358787806,1.4297797819886497,0.7408166569380925,0.40003136844666604,0.395688212058649,0.3266896780319282,0.1975729315518771,0.13130365458162122,0.05806767273334713,0.03184899793887507
2.850988317258753,15.292089018776533,3.4024450490853755,0.9565494995162004,0.5607685163382595,1.1621325605983888,1.4427729493027255,1.3946447368169925,0.9989204045083697,0.43409182163642157,0.2704137195176789,0.24711600028508496,0.17941531616204082,0.11019201482890083,0.04369466098789611,0.027580079061895635
1.0557188942296531,4.90077994337328,15.187694930604332,1.9864798551366274,0.8324607338374534,0.6588676192811294,0.8961230245594766,1.04148510435185,1.0672793657841064,0.5883953221426332,0.2970874206925395,0.14384075747645758,0.0904426940906194,0.08520178959714703,0.04946899482550646,0.028567078782864002
0.5370089148621279,1.2737021321687951,5.956683343248748,19.113441371295238,2.587579456276152,1.1848435404525368,0.8305454896964158,1.0103636905124342,1.0130203414347076,0.8818086763871071,0.4897228282024707,0.2415166083949462,0.134774189132952,0.049802040893091155,0.0229641048650882,0.013613904846661563
0.7438278207487039,0.6470266847979019,0.8031951279416397,4.696222238437369,5.388587588567316,2.2512429642549163,1.3048915339147595,1.0457512158240214,0.8276096679137703,0.8644396487479109,0.6230048839955202,0.3688703914949999,0.2107392137689179,0.029843837854780206,0.022435603787377443,0.015439979971562517
1.1853765456982164,0.6810605475334759,0.4667419670290458,1.3178913251166047,2.6335463281657128,3.1630891420800373,1.7423777486093521,1.2578680076594875,0.9839242360456263,0.7775857050846557,0.7348660457351983,0.4360911641908648,0.2718830941705742,0.03322742979881213,0.010522941853483568,0.010362665931536303
1.1725224830834207,1.5292459998033838,1.2207004801767314,0.7114038226157651,1.1771744639401394,1.7762097958997387,2.1024949567599,1.5328684156332242,1.1046597891679422,0.8443554426571677,0.6262688353565139,0.4769294997715197,0.2827683794280675,0.03893947758448217,0.017646625669097978,0.011042849304808484
1.0224772626979344,1.4991376507330063,1.2105692500867704,0.9045360717676557,0.7454495716857209,1.2355678101147378,1.4218560507633837,1.8397822488832656,1.421813084565305,0.9225832469205423,0.7069851719998854,0.39699163903420404,0.22215422417020314,0.06047740629813149,0.02573351360778207,0.008341678534729358
0.6269722355232095,1.0405096352703427,1.1519489520483703,1.1483156454463208,0.816390621318218,1.0048863495613682,1.2153294891421627,1.2963164142120065,1.5287724512546803,1.1201165933139252,0.8478455149817873,0.3686553161151521,0.26208797819793567,0.047506547227064794,0.019906903438408556,0.010627839510134133
0.3830845142861431,0.7581668442343062,0.879959927384525,1.3852970316497102,0.7087360955285115,0.8037263945686661,0.9401117267452762,1.0416457642629426,1.0328044224105142,1.0721268381683253,0.7607261811536276,0.44854190975328595,0.20699839355989444,0.0277870137205805,0.01830204483443508,0.017432010574357323
0.4256972739002126,0.7205756121386854,1.0017820368687487,1.1069646547637781,0.7313537905846258,0.9795911423493509,0.9507392672210875,0.9169263897874942,1.1883690703303298,1.2247094329584702,1.051517434154733,0.6707536919206478,0.27294768127024105,0.025410469238799357,0.017045580174926328,0.017329430339754176
0.7940810558192606,1.0413475329571673,1.0291293860768809,0.9438145070170418,0.6408348281144811,0.9517640211922662,1.0505446365509863,0.8539014522849795,0.9627100221841525,0.8403735622212786,0.9004838717722341,0.7441796230494374,0.39805259127325165,0.05818661479859667,0.019605565447926646,0.022528105120018252
0.6177598173802094,0.6816334793344142,0.7328278681933234,0.5450186319145477,0.4946201863043025,0.7058888550253593,0.7729823793131891,0.8721032181898667,0.8008077887503483,0.7726933015456204,0.692630771800672,0.7114947820826246,0.36492150214397373,0.09029767021420723,0.029208126419078405,0.008001340587932605
0.428398645921635,0.7169112016434348,0.604952574710523,0.256186630129092,0.20301926421387095,0.1962778135384891,0.2887038821957133,0.3120631335129105,0.22191509140946364,0.11541727757009032,0.11844460398145229,0.1274189716547566,0.1126382871162376,0.11121929161960943,0.061144977494805075,0.013533636833355574
0.18255528990197417,0.5828246447974361,0.46817389585340935,0.3484159991460192,0.0809200982184621,0.1339912508728747,0.11710104175400256,0.20777655285533725,0.1507598663709434,0.16370028937538098,0.13581722940938426,0.10063161062300516,0.10615063277112546,0.08964740335437649,0.06431976291286473,0.05786055552148267
0.32293004183611423,0.4651430243952082,0.6621743923975969,0.5010988613780404,0.10249665165467893,0.10840398794712519,0.10778934845261887,0.18889825220044923,0.18351322987072513,0.1752206595055395,0.18187522024853872,0.1280645276250179,0.04900624011378535,0.07647473939042645,0.04656807042037469,0.03589953367062441
